Customer Age,Customer Gender,Product Purchased,Ticket Type,Ticket Status,Ticket Priority,Ticket Channel,Customer Satisfaction Rating,Purchase Year,Purchase Month,Response Delay Hrs,Resolution Hrs
25,1,6,3,0,1,2,3.0,2020,3,20.604166666666668,3.25
24,1,18,2,0,3,3,2.0,2021,7,7.955,16.833333333333332
70,2,8,2,0,2,1,1.0,2021,9,24.323055555555555,-6.766666666666667
28,1,22,2,0,2,2,3.0,2021,6,6.3902777777777775,14.466666666666667
40,0,26,3,0,3,1,3.0,2020,11,21.591944444444444,2.7333333333333334
58,2,22,3,0,2,1,2.0,2021,3,3.992777777777778,11.716666666666667
39,2,16,2,0,1,0,3.0,2020,9,3.1108333333333333,3.85
37,1,9,2,0,3,0,5.0,2020,10,8.86138888888889,0.08333333333333333
69,2,30,3,0,0,3,5.0,2021,3,13.895277777777778,-0.8833333333333333
49,0,9,3,0,3,1,2.0,2021,6,23.595833333333335,-19.416666666666668
52,1,29,1,0,0,2,5.0,2021,11,19.18166666666667,-7.016666666666667
57,0,35,3,0,3,1,5.0,2020,8,13.483055555555556,11.516666666666667
46,1,34,4,0,1,0,5.0,2021,4,5.583888888888889,17.0
25,1,9,2,0,0,2,4.0,2021,1,16.784444444444443,1.4166666666666667
19,0,32,0,0,1,3,4.0,2020,9,7.651666666666666,-1.0833333333333333
50,0,16,4,0,2,2,4.0,2020,10,5.185555555555555,16.083333333333332
42,1,11,2,0,1,1,5.0,2021,11,24.7025,-1.55
55,2,30,0,0,2,0,3.0,2020,11,25.369444444444444,-5.466666666666667
45,1,28,0,0,0,2,1.0,2020,5,18.970277777777778,-8.683333333333334
21,0,27,0,0,2,1,1.0,2020,8,9.538055555555555,-0.7333333333333333
51,0,29,4,0,2,3,4.0,2021,11,24.805833333333332,-7.5
44,0,40,2,0,0,1,5.0,2020,2,20.95638888888889,-4.7
64,1,12,2,0,3,0,2.0,2021,2,13.140555555555556,11.366666666666667
22,1,18,3,0,1,0,4.0,2020,3,19.657777777777778,-9.533333333333333
54,2,12,4,0,1,0,2.0,2020,1,5.275277777777778,10.966666666666667
43,2,23,4,0,0,0,4.0,2020,1,10.994444444444444,2.75
24,1,33,0,0,1,0,1.0,2020,3,19.89472222222222,-0.6666666666666666
34,0,41,0,0,2,2,5.0,2021,4,17.262777777777778,-3.8
36,1,19,3,0,2,1,1.0,2021,11,22.964166666666667,-0.5166666666666667
67,1,25,1,0,2,3,4.0,2020,6,2.715,3.8
29,2,13,0,0,0,0,4.0,2020,6,7.135,5.366666666666666
35,0,1,3,0,3,2,3.0,2021,2,10.385555555555555,1.8333333333333333
57,0,27,3,0,0,0,1.0,2020,1,14.302777777777777,9.033333333333333
58,2,21,4,0,1,2,5.0,2020,11,20.37,-7.516666666666667
21,2,5,3,0,3,3,3.0,2021,7,25.05527777777778,-14.716666666666667
60,1,41,1,0,2,3,3.0,2020,9,23.205555555555556,-1.9333333333333333
58,2,33,2,0,2,0,3.0,2020,2,12.89,-7.483333333333333
59,2,17,0,0,2,2,4.0,2020,7,25.424722222222222,-3.0
31,0,2,0,0,2,1,4.0,2021,2,9.141944444444444,1.5333333333333334
61,1,29,0,0,0,0,2.0,2021,5,6.825833333333334,2.0166666666666666
19,0,3,4,0,1,0,3.0,2021,7,4.876388888888889,3.3
70,2,16,1,0,2,1,1.0,2020,11,23.27777777777778,-6.1
20,1,29,0,0,1,1,5.0,2021,4,16.895,-4.55
69,1,13,2,0,3,3,3.0,2020,8,10.412777777777778,1.2333333333333334
51,2,4,1,0,2,1,1.0,2020,8,4.13,18.7
32,0,33,4,0,0,0,3.0,2021,7,10.730833333333333,2.95
42,1,22,4,0,0,1,3.0,2021,2,16.031388888888888,5.983333333333333
52,1,16,2,0,1,3,3.0,2021,8,21.000555555555554,-7.45
38,2,30,4,0,3,3,4.0,2020,4,3.703611111111111,-0.8333333333333334
47,0,19,1,0,2,2,2.0,2020,4,18.5875,-11.783333333333333
28,0,35,0,0,0,2,5.0,2020,2,12.854444444444445,10.633333333333333
69,1,39,2,0,1,2,2.0,2020,1,23.10638888888889,-8.266666666666667
53,1,27,1,0,0,3,5.0,2020,7,18.8575,6.55
26,0,29,2,0,3,0,3.0,2021,7,13.591944444444444,-6.833333333333333
51,1,4,4,0,3,0,1.0,2020,11,13.526944444444444,-11.3
32,1,22,0,0,1,3,2.0,2020,5,24.128611111111113,-13.1
39,1,41,1,0,2,3,4.0,2021,9,14.429444444444444,6.933333333333334
61,2,3,0,0,1,3,1.0,2020,7,22.3475,-14.733333333333333
61,1,21,0,0,0,2,3.0,2020,3,4.7811111111111115,1.3
19,0,35,3,0,0,2,1.0,2021,6,3.3991666666666664,7.55
56,0,38,3,0,2,1,1.0,2020,7,9.35,4.8
27,2,14,2,0,0,3,4.0,2020,4,14.066944444444445,0.36666666666666664
26,2,29,4,0,0,0,5.0,2020,9,23.8525,-2.216666666666667
21,0,36,2,0,1,1,4.0,2021,5,23.9875,-16.516666666666666
23,0,13,1,0,2,2,2.0,2020,2,20.020833333333332,-4.8
27,0,29,0,0,2,1,2.0,2020,5,19.671944444444446,-6.466666666666667
33,2,7,1,0,0,1,1.0,2020,10,23.10527777777778,-19.333333333333332
32,1,34,1,0,3,3,5.0,2020,3,7.239722222222222,5.033333333333333
26,0,11,0,0,2,3,5.0,2021,10,11.775555555555556,10.566666666666666
54,0,1,0,0,3,2,2.0,2020,10,24.959444444444443,-7.266666666666667
20,2,6,2,0,3,2,4.0,2021,9,8.927777777777777,8.266666666666667
63,0,31,0,0,3,2,2.0,2021,1,11.562222222222223,0.8166666666666667
68,0,11,3,0,0,1,1.0,2020,6,2.796388888888889,8.166666666666666
23,1,8,4,0,2,1,4.0,2021,4,13.680555555555555,-5.916666666666667
20,1,39,0,0,3,3,2.0,2020,6,5.881111111111111,18.15
33,0,40,0,0,2,2,4.0,2020,5,16.315,1.35
45,0,18,2,0,2,2,5.0,2021,12,14.565833333333334,8.966666666666667
20,2,17,0,0,2,0,5.0,2020,7,10.334722222222222,11.033333333333333
66,2,22,2,0,3,0,1.0,2021,1,13.304444444444444,-8.8
46,0,12,4,0,2,3,1.0,2020,4,23.088333333333335,-11.9
21,2,15,1,0,3,1,4.0,2020,12,16.455277777777777,5.866666666666666
28,1,25,3,0,3,0,2.0,2020,11,21.540555555555557,-5.433333333333334
26,0,8,3,0,3,0,3.0,2020,2,13.940555555555555,-9.45
37,1,10,2,0,3,2,5.0,2020,12,8.724166666666667,15.066666666666666
56,0,7,3,0,0,3,3.0,2021,9,5.308055555555556,19.366666666666667
21,2,25,4,0,1,0,4.0,2021,12,22.32472222222222,-16.233333333333334
70,2,31,4,0,1,2,4.0,2020,5,21.759722222222223,-12.5
34,1,32,1,0,1,2,4.0,2020,10,11.4275,-7.4
37,1,39,3,0,1,3,1.0,2020,3,9.561666666666667,-6.733333333333333
19,0,14,3,0,0,2,4.0,2021,3,15.445277777777777,4.866666666666666
57,2,9,3,0,0,1,1.0,2020,4,23.395833333333332,1.85
41,2,21,0,0,2,0,1.0,2021,9,6.462777777777778,11.416666666666666
56,2,9,2,0,1,3,1.0,2020,9,16.046944444444446,7.116666666666666
48,2,23,4,0,3,3,3.0,2021,11,2.316666666666667,18.783333333333335
19,2,5,2,0,3,2,1.0,2020,9,13.336944444444445,5.2
49,1,2,3,0,2,0,1.0,2021,2,11.836944444444445,-2.1
48,1,12,3,0,1,1,1.0,2020,7,14.555277777777778,10.85
32,1,33,2,0,2,3,4.0,2021,6,6.306666666666667,16.816666666666666
65,0,10,2,0,1,0,1.0,2021,6,6.342222222222222,14.9
62,2,14,1,0,0,1,5.0,2020,10,22.093055555555555,-17.466666666666665
51,2,26,0,0,3,3,4.0,2021,5,3.8777777777777778,9.1
56,2,23,2,0,0,0,2.0,2021,6,13.230277777777777,3.0
63,2,20,0,0,2,1,4.0,2020,9,10.581111111111111,8.266666666666667
21,0,36,4,0,1,1,1.0,2021,3,15.449444444444444,2.7
18,0,16,0,0,0,1,2.0,2021,2,4.633055555555556,13.616666666666667
41,0,30,4,0,0,3,3.0,2021,5,8.483333333333333,14.133333333333333
27,2,35,3,0,2,2,4.0,2021,7,9.671111111111111,-1.2666666666666666
47,1,14,0,0,2,0,4.0,2021,9,22.238333333333333,2.55
56,2,14,2,0,3,3,3.0,2021,12,21.858333333333334,-2.1333333333333333
57,0,25,1,0,3,2,3.0,2020,3,11.675555555555556,-5.05
44,1,24,3,0,0,3,3.0,2020,2,25.877222222222223,-7.333333333333333
43,1,27,0,0,0,0,2.0,2020,9,17.394166666666667,4.266666666666667
56,1,1,1,0,3,1,3.0,2020,12,2.879722222222222,2.8833333333333333
62,1,14,0,0,0,2,4.0,2020,8,9.413333333333334,-0.9666666666666667
46,2,14,3,0,1,0,4.0,2021,12,21.96361111111111,2.783333333333333
34,2,23,4,0,1,3,3.0,2021,10,16.932222222222222,3.283333333333333
69,1,4,1,0,2,2,3.0,2020,5,13.299444444444445,-4.916666666666667
65,2,19,1,0,0,2,5.0,2020,6,17.433333333333334,-3.533333333333333
30,0,21,0,0,3,1,5.0,2021,12,21.45,-1.9166666666666667
61,1,37,1,0,1,0,1.0,2021,8,2.8019444444444446,1.5
59,0,11,4,0,3,3,5.0,2020,9,11.71888888888889,3.4833333333333334
47,1,4,1,0,2,1,4.0,2020,10,8.069722222222222,-4.433333333333334
37,0,22,4,0,1,3,2.0,2021,2,24.587222222222223,-13.183333333333334
57,2,34,0,0,0,2,1.0,2021,7,25.289722222222224,-3.716666666666667
30,1,1,2,0,2,3,4.0,2021,11,8.406944444444445,10.066666666666666
65,0,23,0,0,2,0,1.0,2020,12,9.241111111111111,3.75
28,2,4,4,0,2,1,5.0,2020,7,11.308333333333334,0.06666666666666667
25,1,31,3,0,2,2,4.0,2021,2,11.093333333333334,2.4833333333333334
47,2,0,4,0,3,2,2.0,2021,7,12.426944444444445,-5.316666666666666
31,1,32,0,0,1,2,1.0,2021,12,17.360833333333332,-4.35
70,2,29,2,0,1,2,2.0,2021,4,6.846388888888889,6.5
45,0,28,3,0,3,2,4.0,2020,2,3.9844444444444442,11.733333333333333
49,0,33,3,0,3,2,3.0,2021,10,15.435277777777777,-8.85
37,1,12,0,0,0,2,2.0,2020,9,2.903611111111111,7.95
54,2,25,1,0,0,0,1.0,2021,12,10.387222222222222,-2.8333333333333335
52,0,13,0,0,3,1,2.0,2021,8,5.204722222222222,18.05
57,2,25,0,0,3,2,1.0,2021,5,16.238611111111112,8.383333333333333
18,2,34,0,0,2,2,2.0,2020,5,21.255555555555556,-7.683333333333334
27,1,23,1,0,3,1,2.0,2021,3,7.405833333333334,17.05
34,2,2,2,0,3,2,3.0,2020,9,12.423333333333334,-1.5666666666666667
68,0,16,1,0,3,2,4.0,2020,1,4.906944444444444,6.766666666666667
59,2,2,0,0,3,2,4.0,2020,5,12.624444444444444,-3.6
32,2,6,2,0,0,1,1.0,2021,11,20.975277777777777,-6.966666666666667
55,2,35,4,0,0,0,4.0,2020,2,15.792777777777777,-3.9833333333333334
53,2,9,3,0,1,3,1.0,2020,5,19.59611111111111,-15.383333333333333
63,0,37,0,0,2,2,2.0,2020,6,16.096944444444443,4.15
50,0,0,4,0,0,0,5.0,2021,1,6.9975,13.533333333333333
46,2,20,1,0,3,1,1.0,2020,1,24.5475,-13.85
49,0,20,2,0,0,3,4.0,2021,7,17.049166666666668,1.8666666666666667
63,2,36,2,0,2,1,1.0,2021,3,12.965833333333334,10.233333333333333
26,0,7,0,0,0,3,4.0,2021,10,22.433333333333334,-16.633333333333333
51,1,1,0,0,3,0,5.0,2020,12,24.017777777777777,-16.366666666666667
23,2,16,3,0,2,3,3.0,2021,4,2.9344444444444444,5.35
47,1,1,4,0,2,1,2.0,2021,9,25.535,-20.5
65,0,19,2,0,2,3,2.0,2021,5,9.435277777777777,-5.433333333333334
43,2,39,1,0,0,1,1.0,2020,11,13.50388888888889,-9.283333333333333
65,1,32,0,0,0,1,3.0,2021,1,7.139722222222222,0.38333333333333336
41,1,40,2,0,1,1,1.0,2021,12,6.942777777777778,3.7333333333333334
26,1,40,4,0,1,3,1.0,2021,6,2.276666666666667,6.316666666666666
44,0,14,4,0,2,3,2.0,2021,1,23.226944444444445,-6.066666666666666
70,2,38,1,0,3,3,1.0,2020,9,21.64472222222222,-5.366666666666666
27,2,6,1,0,3,3,4.0,2021,5,2.8794444444444443,6.466666666666667
34,0,29,2,0,3,3,4.0,2021,8,7.480277777777777,-3.4
25,2,7,3,0,3,3,3.0,2020,8,6.197777777777778,-3.466666666666667
62,0,15,3,0,3,3,3.0,2020,7,23.05,-7.7
42,1,15,4,0,0,0,2.0,2021,7,10.250833333333333,9.066666666666666
47,1,39,0,0,1,3,1.0,2021,1,18.900833333333335,0.4166666666666667
63,1,2,2,0,0,3,4.0,2021,3,20.135277777777777,5.816666666666666
64,0,17,3,0,0,2,4.0,2021,9,23.10333333333333,-0.8666666666666667
23,1,29,0,0,1,3,2.0,2020,3,3.6038888888888887,0.7333333333333333
64,2,0,2,0,0,3,3.0,2021,12,23.405277777777776,-6.633333333333334
44,2,28,4,0,3,3,5.0,2020,10,6.822222222222222,6.383333333333334
41,1,40,3,0,1,2,2.0,2020,9,7.240277777777778,18.666666666666668
55,0,9,0,0,3,3,1.0,2020,10,25.140555555555554,-15.366666666666667
60,0,35,4,0,1,0,3.0,2020,7,4.091944444444445,9.383333333333333
23,0,7,2,0,0,1,2.0,2020,3,20.108888888888888,-2.1
36,2,20,3,0,2,3,3.0,2020,10,21.009444444444444,-15.066666666666666
51,0,0,4,0,1,3,5.0,2021,12,10.161111111111111,-5.633333333333334
45,2,34,1,0,0,1,1.0,2021,11,23.911944444444444,-19.15
62,1,6,0,0,2,3,3.0,2020,1,3.946111111111111,5.383333333333334
49,1,12,2,0,1,3,3.0,2021,3,21.613055555555555,-1.0166666666666666
30,2,13,4,0,1,1,1.0,2020,12,6.7988888888888885,3.3666666666666667
35,2,16,1,0,2,2,3.0,2020,10,3.266388888888889,22.366666666666667
66,2,38,4,0,2,3,1.0,2020,5,23.934166666666666,-5.233333333333333
18,0,22,4,0,2,3,4.0,2021,5,2.3025,18.683333333333334
18,1,35,3,0,3,1,4.0,2021,1,7.003055555555555,19.133333333333333
65,0,37,1,0,0,1,3.0,2021,5,22.4875,-5.8
57,2,32,4,0,1,2,4.0,2020,3,3.7708333333333335,12.65
44,2,25,0,0,2,0,4.0,2021,5,2.9047222222222224,3.6166666666666667
20,1,0,3,0,3,0,2.0,2021,11,5.5055555555555555,2.9166666666666665
59,2,28,2,0,1,1,4.0,2020,9,6.589444444444444,8.9
34,2,2,4,0,0,0,4.0,2021,5,2.5566666666666666,12.8
62,2,35,4,0,1,0,5.0,2020,10,2.908888888888889,16.1
42,2,34,3,0,1,1,2.0,2021,11,6.043055555555555,15.6
33,2,0,2,0,1,2,1.0,2020,11,16.27722222222222,-2.6666666666666665
25,0,38,3,0,3,1,4.0,2021,12,8.645833333333334,17.4
53,1,40,4,0,0,3,5.0,2020,3,12.696388888888889,0.36666666666666664
26,2,2,0,0,3,0,4.0,2021,10,21.56361111111111,3.9833333333333334
55,2,36,1,0,2,0,5.0,2020,4,25.896944444444443,-11.383333333333333
21,0,37,1,0,1,2,3.0,2021,2,8.498055555555556,3.3
22,2,35,1,0,1,1,1.0,2020,1,13.332222222222223,7.45
26,0,26,4,0,1,1,2.0,2021,10,9.099444444444444,-4.483333333333333
56,0,22,0,0,3,1,1.0,2021,9,23.933055555555555,-4.616666666666666
69,1,39,4,0,2,3,3.0,2021,8,3.6194444444444445,22.016666666666666
28,1,41,3,0,1,3,1.0,2020,7,5.3869444444444445,-1.25
47,1,10,1,0,0,2,5.0,2021,7,6.220555555555555,10.583333333333334
22,0,29,3,0,1,2,4.0,2020,5,16.220833333333335,-4.766666666666667
39,0,11,3,0,1,1,2.0,2021,5,2.8713888888888888,5.05
23,0,10,4,0,1,2,2.0,2020,8,17.85527777777778,8.25
43,0,34,3,0,0,3,5.0,2021,7,11.872777777777777,-8.366666666666667
51,2,13,0,0,0,1,5.0,2021,2,2.9730555555555553,10.1
67,0,27,4,0,1,1,2.0,2021,3,4.456944444444445,5.616666666666666
36,0,39,4,0,2,1,2.0,2020,9,24.726666666666667,-16.416666666666668
31,1,41,1,0,0,1,1.0,2021,1,2.328611111111111,12.05
60,0,9,1,0,3,2,3.0,2021,6,9.946111111111112,-0.35
56,1,11,2,0,0,3,2.0,2020,4,14.018888888888888,4.8
52,2,33,3,0,1,3,2.0,2021,11,22.803055555555556,-12.75
31,1,8,1,0,0,0,4.0,2021,2,18.404166666666665,-2.466666666666667
34,2,17,4,0,0,3,4.0,2021,6,6.771111111111111,7.683333333333334
53,1,21,3,0,3,3,5.0,2021,7,3.8216666666666668,17.7
69,0,4,4,0,1,3,2.0,2021,10,10.50611111111111,-5.683333333333334
68,0,41,1,0,2,0,4.0,2021,10,14.806666666666667,10.45
64,2,12,3,0,0,1,4.0,2021,1,15.407222222222222,7.0
57,0,24,0,0,0,3,3.0,2021,4,6.624722222222222,5.266666666666667
28,0,9,1,0,2,1,5.0,2020,12,8.0425,16.933333333333334
44,2,18,4,0,1,2,3.0,2021,5,4.859444444444445,7.833333333333333
61,0,20,1,0,2,1,4.0,2021,7,20.19333333333333,3.216666666666667
19,0,19,2,0,3,2,2.0,2020,10,24.295,-6.583333333333333
70,2,9,4,0,1,3,5.0,2021,5,16.57888888888889,-12.566666666666666
19,0,21,0,0,0,2,2.0,2021,7,25.9625,-21.6
35,1,0,3,0,1,1,1.0,2021,11,11.046944444444444,8.166666666666666
70,1,27,3,0,1,3,4.0,2021,8,15.481111111111112,-4.7
48,1,16,3,0,2,3,3.0,2020,5,20.18166666666667,-12.666666666666666
62,2,20,0,0,1,3,4.0,2020,11,8.568333333333333,12.866666666666667
63,0,33,2,0,0,3,1.0,2020,11,12.46888888888889,8.95
22,2,8,0,0,0,3,2.0,2021,12,7.0697222222222225,18.516666666666666
21,0,21,3,0,0,3,3.0,2020,10,24.870277777777776,-13.583333333333334
29,0,5,2,0,1,1,5.0,2020,3,11.970833333333333,-0.03333333333333333
40,2,24,0,0,0,0,2.0,2020,4,23.938055555555554,-10.766666666666667
23,2,28,2,0,2,3,1.0,2021,10,7.7225,12.333333333333334
53,1,23,2,0,2,0,5.0,2021,11,23.92388888888889,-20.916666666666668
48,0,14,3,0,1,0,5.0,2020,4,11.708055555555555,13.916666666666666
66,0,40,2,0,3,3,1.0,2021,6,8.475277777777778,9.816666666666666
61,1,20,2,0,0,1,3.0,2020,3,20.343333333333334,-5.15
34,0,11,1,0,1,0,1.0,2021,8,24.56111111111111,-9.25
47,0,25,2,0,0,0,2.0,2021,2,8.663055555555555,-0.7833333333333333
57,2,25,0,0,3,3,3.0,2021,9,16.73138888888889,0.2
35,1,7,1,0,3,1,4.0,2020,9,18.96527777777778,-14.6
28,2,21,3,0,0,0,3.0,2021,6,13.965555555555556,11.283333333333333
32,2,9,0,0,2,3,2.0,2021,10,20.483333333333334,-16.583333333333332
59,0,32,0,0,0,0,1.0,2021,8,16.169444444444444,-7.366666666666666
31,2,28,1,0,0,3,5.0,2020,4,10.27,14.783333333333333
32,2,37,0,0,2,3,5.0,2020,2,26.186666666666667,-21.433333333333334
19,2,6,3,0,2,0,1.0,2021,7,10.554722222222223,11.95
34,1,21,3,0,0,1,3.0,2021,7,2.4883333333333333,12.483333333333333
41,0,15,4,0,2,1,5.0,2021,11,11.24,-8.666666666666666
50,1,21,2,0,3,3,3.0,2020,8,3.1902777777777778,9.766666666666667
52,0,10,0,0,1,0,5.0,2020,10,5.4911111111111115,-1.0333333333333334
38,2,26,1,0,0,3,1.0,2020,6,7.707777777777777,17.95
38,0,26,3,0,0,1,1.0,2020,5,11.708333333333334,5.433333333333334
30,2,17,3,0,3,1,1.0,2020,5,13.36,5.683333333333334
53,0,23,3,0,3,1,2.0,2020,1,3.843888888888889,10.766666666666667
27,2,32,4,0,3,2,3.0,2021,10,12.361666666666666,3.15
62,0,37,0,0,2,1,1.0,2021,5,18.829444444444444,-1.3
29,1,25,4,0,1,0,5.0,2021,12,17.330277777777777,3.933333333333333
53,0,22,3,0,0,0,1.0,2020,12,5.8308333333333335,15.216666666666667
28,2,28,0,0,3,2,2.0,2020,3,23.09888888888889,-3.85
22,1,33,4,0,3,0,3.0,2021,3,6.918611111111111,4.333333333333333
18,0,19,0,0,3,1,2.0,2021,6,6.285833333333334,4.016666666666667
22,0,3,0,0,0,0,2.0,2020,10,20.986666666666668,1.95
55,2,6,2,0,1,0,1.0,2021,10,7.5377777777777775,-3.6666666666666665
64,2,3,2,0,3,1,5.0,2020,4,23.238611111111112,-15.583333333333334
21,2,32,0,0,1,0,4.0,2021,12,8.689166666666667,0.9666666666666667
58,2,37,2,0,0,1,3.0,2020,9,23.773888888888887,-20.75
21,0,22,3,0,0,3,2.0,2021,6,20.34111111111111,1.5166666666666666
52,2,16,2,0,2,3,2.0,2020,4,18.925833333333333,-14.666666666666666
19,1,29,2,0,0,2,3.0,2021,3,13.342777777777778,10.016666666666667
63,0,8,3,0,1,3,5.0,2021,3,21.96,-17.283333333333335
65,2,0,0,0,1,0,5.0,2020,6,10.627222222222223,12.633333333333333
65,1,28,2,0,1,0,3.0,2021,1,5.9775,-3.2
42,1,29,2,0,3,0,2.0,2021,9,10.131388888888889,-6.6
59,0,41,2,0,3,3,5.0,2020,4,3.7316666666666665,10.616666666666667
44,0,14,0,0,2,2,1.0,2021,7,10.565277777777778,5.116666666666666
52,2,14,2,0,1,3,2.0,2020,1,24.86722222222222,-18.933333333333334
67,2,14,4,0,2,0,4.0,2020,11,22.518333333333334,-7.1
45,2,19,2,0,1,1,5.0,2020,8,21.069166666666668,-15.9
66,0,18,2,0,0,2,5.0,2021,11,11.620555555555555,-4.083333333333333
30,2,41,1,0,0,1,2.0,2020,11,22.270555555555557,-16.1
37,0,11,4,0,3,2,4.0,2020,1,17.371944444444445,-8.55
45,2,9,3,0,1,1,5.0,2021,12,10.372777777777777,9.933333333333334
69,2,13,2,0,1,1,4.0,2020,8,7.590277777777778,7.566666666666666
42,2,24,4,0,2,0,3.0,2021,9,21.79111111111111,-9.566666666666666
37,1,24,4,0,3,1,1.0,2021,5,15.709166666666667,10.266666666666667
37,0,26,4,0,1,2,2.0,2020,12,10.39611111111111,2.1666666666666665
21,0,9,3,0,3,2,1.0,2021,9,22.680555555555557,0.7666666666666667
41,2,34,2,0,3,3,4.0,2020,9,17.865555555555556,-14.05
42,2,4,3,0,1,1,5.0,2020,5,2.515833333333333,15.666666666666666
36,2,40,0,0,1,2,5.0,2021,12,10.70138888888889,-5.983333333333333
70,2,9,1,0,1,2,5.0,2020,11,18.769444444444446,-10.6
34,0,8,2,0,0,2,5.0,2020,6,8.554444444444444,3.1666666666666665
18,1,36,1,0,2,0,1.0,2021,10,12.504722222222222,-7.183333333333334
21,1,13,1,0,0,3,1.0,2020,10,6.290277777777778,14.966666666666667
62,1,16,4,0,0,1,5.0,2021,4,4.557222222222222,4.266666666666667
52,0,18,4,0,0,1,3.0,2021,4,13.725277777777778,-5.366666666666666
50,0,25,4,0,1,1,5.0,2021,8,15.97861111111111,-6.7
25,1,39,1,0,0,3,3.0,2020,6,7.362777777777778,16.35
45,1,34,0,0,1,1,5.0,2021,12,14.73,-5.233333333333333
32,1,41,0,0,1,1,4.0,2020,6,25.415,-10.8
31,1,38,4,0,1,3,1.0,2020,4,24.183333333333334,-9.716666666666667
43,2,6,0,0,2,1,3.0,2020,6,11.7175,7.55
70,0,29,0,0,1,3,2.0,2021,10,19.717777777777776,-4.316666666666666
50,0,13,1,0,3,2,1.0,2020,10,25.103055555555557,-9.633333333333333
47,2,13,3,0,3,1,3.0,2021,1,24.787222222222223,-21.683333333333334
37,0,34,3,0,2,2,4.0,2021,8,22.570833333333333,-2.033333333333333
20,0,1,4,0,3,3,2.0,2021,5,6.504722222222222,-0.9166666666666666
35,2,21,0,0,1,1,2.0,2021,7,10.772777777777778,-3.716666666666667
27,1,14,4,0,3,2,5.0,2021,7,24.373333333333335,-6.733333333333333
23,1,26,3,0,1,1,4.0,2021,8,19.408333333333335,-14.566666666666666
66,1,16,1,0,1,2,5.0,2021,11,13.76,-8.7
25,1,27,2,0,3,2,2.0,2020,12,17.078611111111112,-6.1
41,2,12,2,0,2,3,1.0,2021,5,2.38,22.616666666666667
59,2,25,4,0,2,3,4.0,2021,1,8.914722222222222,-3.4833333333333334
20,1,24,0,0,1,2,2.0,2021,6,9.781666666666666,7.583333333333333
27,2,20,4,0,3,2,1.0,2021,11,21.481944444444444,-2.066666666666667
43,1,9,0,0,0,3,4.0,2021,10,3.216666666666667,1.4
36,0,41,1,0,1,1,5.0,2021,12,17.817777777777778,2.45
69,0,6,4,0,2,2,2.0,2020,6,22.002222222222223,-18.35
45,0,40,4,0,1,0,3.0,2020,6,16.936944444444446,-11.516666666666667
30,1,28,4,0,2,0,4.0,2021,9,16.405833333333334,0.21666666666666667
43,1,20,1,0,0,2,2.0,2020,5,17.843333333333334,-6.1
37,0,3,1,0,1,1,2.0,2021,11,20.810555555555556,-11.166666666666666
32,2,20,4,0,0,1,4.0,2021,7,4.295555555555556,13.916666666666666
51,2,32,4,0,0,3,4.0,2021,9,18.67972222222222,0.9333333333333333
37,1,41,3,0,1,1,5.0,2020,7,3.38,6.283333333333333
59,1,3,1,0,0,0,1.0,2021,4,23.718055555555555,-17.75
27,0,28,0,0,2,0,3.0,2021,1,12.31861111111111,2.5833333333333335
33,2,12,2,0,1,3,3.0,2020,12,17.45277777777778,1.2
57,2,28,2,0,0,1,1.0,2020,7,18.587222222222223,-14.916666666666666
68,0,5,3,0,0,1,1.0,2021,3,17.704166666666666,-1.4833333333333334
41,0,1,4,0,3,2,4.0,2020,12,15.054722222222223,-4.566666666666666
31,1,19,4,0,0,3,2.0,2020,8,2.4383333333333335,11.216666666666667
57,1,6,3,0,3,1,1.0,2020,10,14.572222222222223,-4.35
39,1,8,1,0,3,1,2.0,2020,8,9.022777777777778,11.816666666666666
39,1,39,2,0,1,1,5.0,2020,8,15.889722222222222,2.5833333333333335
67,0,8,1,0,1,3,2.0,2021,4,22.14027777777778,-7.616666666666666
55,2,3,3,0,0,2,3.0,2021,6,20.307777777777776,-3.533333333333333
66,0,18,1,0,2,0,5.0,2020,10,19.12611111111111,2.533333333333333
59,1,17,0,0,3,1,3.0,2021,4,13.564444444444444,-2.1166666666666667
53,0,25,2,0,2,0,3.0,2020,5,20.564722222222223,-7.35
38,0,36,4,0,3,2,2.0,2021,6,17.481944444444444,6.583333333333333
37,1,4,3,0,1,3,5.0,2021,2,22.232777777777777,3.8333333333333335
65,1,12,3,0,3,2,2.0,2020,2,24.816944444444445,-16.35
33,2,36,3,0,1,1,5.0,2021,6,5.202222222222222,11.266666666666667
27,2,7,4,0,2,3,3.0,2020,11,26.169166666666666,-3.5
48,1,15,3,0,0,3,4.0,2021,12,12.520555555555555,-0.31666666666666665
54,1,40,4,0,1,0,1.0,2021,2,10.671944444444444,2.4
19,0,33,1,0,1,1,2.0,2021,9,21.823055555555555,0.4166666666666667
31,2,34,0,0,2,2,2.0,2020,10,12.791666666666666,11.283333333333333
46,1,28,1,0,2,3,2.0,2020,4,7.376388888888889,5.15
38,0,28,2,0,0,3,3.0,2020,12,2.9266666666666667,22.866666666666667
24,0,34,4,0,1,2,4.0,2020,5,19.343888888888888,-5.816666666666666
46,0,36,1,0,0,2,3.0,2020,7,21.877777777777776,-19.283333333333335
24,0,6,0,0,0,2,1.0,2021,7,25.095,-7.1
60,1,16,3,0,2,0,5.0,2020,11,20.095555555555556,2.35
28,1,28,0,0,2,2,4.0,2020,10,14.929722222222223,10.65
